sample_index,phase,region_id,motion_model,point_count,displacement_norm_min,displacement_norm_max,displacement_norm_mean,velocity_norm_min,velocity_norm_max,velocity_norm_mean,mantle_radius_scale,mantle_radius_rate,volume_scale,volume_rate,aperture_scale,aperture_rate,finite_pass,bounds_pass,driver_integration_enabled,lbm_wall_velocity_enabled,jet_model_enabled,actuation_enabled,scope_note
58,0.7250000000000001,mantle_outer,radial_scale_proxy,648,0.001633334840779827,0.010018883590668902,0.007578577265092491,0.009540642414118188,0.05852234541302697,0.04426801773204804,0.9421711424670005,0.33779016841146614,0.8457897132453347,0.9007737824305835,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
58,0.7250000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9421711424670005,0.33779016841146614,0.8457897132453347,0.9007737824305835,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
58,0.7250000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9421711424670005,0.33779016841146614,0.8457897132453347,0.9007737824305835,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
59,0.7375,mantle_outer,radial_scale_proxy,648,0.0015147999517666226,0.009291790024300632,0.007028582375761145,0.009410477004729072,0.05772391018000477,0.043664057914582305,0.9463679164770141,0.3331816112881185,0.856981110605371,0.8884842967683184,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
59,0.7375,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9463679164770141,0.3331816112881185,0.856981110605371,0.8884842967683184,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
59,0.7375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9463679164770141,0.3331816112881185,0.856981110605371,0.8884842967683184,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
60,0.75,mantle_outer,radial_scale_proxy,648,0.001398072915661602,0.008575785836168793,0.006486975817227943,0.009251385948809063,0.0567480448952,0.04292588480434651,0.9505006827492034,0.3275489303595833,0.8680018206645426,0.8734638142922151,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
60,0.75,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9505006827492034,0.3275489303595833,0.8680018206645426,0.8734638142922151,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
60,0.75,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9505006827492034,0.3275489303595833,0.8680018206645426,0.8734638142922151,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
61,0.7625000000000001,mantle_outer,radial_scale_proxy,648,0.0012835153030463966,0.007873088901920636,0.0059554352556524855,0.009063369246357962,0.055594749558611434,0.04205349840133973,0.9545566397360037,0.32089212562585345,0.8788177059626764,0.8557123350022735,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
61,0.7625000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9545566397360037,0.32089212562585345,0.8788177059626764,0.8557123350022735,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
61,0.7625000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9545566397360037,0.32089212562585345,0.8788177059626764,0.8557123350022735,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
62,0.775,mantle_outer,radial_scale_proxy,648,0.001171488684502653,0.007185917097203507,0.00543563835719445,0.00884642689737597,0.05426402417024029,0.04104689870556288,0.9585229858898497,0.313211197086936,0.8893946290395994,0.8352298588985008,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
62,0.775,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9585229858898497,0.313211197086936,0.8893946290395994,0.8352298588985008,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
62,0.775,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9585229858898497,0.313211197086936,0.8893946290395994,0.8352298588985008,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
63,0.7875000000000001,mantle_outer,radial_scale_proxy,648,0.0010623546306119962,0.006516488297664621,0.004929262788013408,0.008600558901863285,0.0527558687300878,0.039906085717016905,0.9623869196631771,0.3045061447428381,0.8996984524351389,0.8120163859808827,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
63,0.7875000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9623869196631771,0.3045061447428381,0.8996984524351389,0.8120163859808827,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
63,0.7875000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9623869196631771,0.3045061447428381,0.8996984524351389,0.8120163859808827,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
64,0.8,mantle_outer,radial_scale_proxy,648,0.0009564747119560727,0.005867020378951324,0.004437986214269036,0.008325765259819306,0.05107028323815027,0.03863105943569901,0.9661356395084206,0.2947769685935384,0.9096950386891216,0.7860719162494334,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
64,0.8,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9661356395084206,0.2947769685935384,0.9096950386891216,0.7860719162494334,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
64,0.8,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9661356395084206,0.2947769685935384,0.9096950386891216,0.7860719162494334,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
65,0.8125,mantle_outer,radial_scale_proxy,648,0.0008542104991165172,0.005239731216710887,0.00396348630212095,0.008022045971244434,0.04920726769443018,0.03722181986161105,0.9697563438780155,0.28402366863905115,0.9193502503413746,0.7573964497041388,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
65,0.8125,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9697563438780155,0.28402366863905115,0.9193502503413746,0.7573964497041388,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
65,0.8125,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9697563438780155,0.28402366863905115,0.9193502503413746,0.7573964497041388,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
66,0.8250000000000001,mantle_outer,radial_scale_proxy,648,0.0007559235626749606,0.004636838686590562,0.0035074407177287537,0.0076894010361388725,0.04716682209892874,0.03567836699475397,0.973236231224397,0.2722462448793834,0.9286299499317251,0.725989986345013,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
66,0.8250000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.973236231224397,0.2722462448793834,0.9286299499317251,0.725989986345013,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
66,0.8250000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.973236231224397,0.2722462448793834,0.9286299499317251,0.725989986345013,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
67,0.8375,mantle_outer,radial_scale_proxy,648,0.0006619754732130466,0.0040605606642376765,0.0030715271272521065,0.007327830454502217,0.0449489464516435,0.034000700835125894,0.9765625,0.259444697314521,0.9375,0.6918525261720561,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
67,0.8375,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9765625,0.259444697314521,0.9375,0.6918525261720561,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
67,0.8375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9765625,0.259444697314521,0.9375,0.6918525261720561,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
68,0.8500000000000001,mantle_outer,radial_scale_proxy,648,0.0005727278013124064,0.0035131150252994824,0.002657423196850612,0.006937334226334669,0.04255364075257568,0.03218882138272776,0.9797223486572599,0.24561902594447105,0.9459262630860265,0.6549840691852538,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
68,0.8500000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9797223486572599,0.24561902594447105,0.9459262630860265,0.6549840691852538,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
68,0.8500000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9797223486572599,0.24561902594447105,0.9459262630860265,0.6549840691852538,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
69,0.8625,mantle_outer,radial_scale_proxy,648,0.0004885421175546805,0.0029967196454232883,0.002266806592683916,0.006517912351636229,0.03998090500172529,0.03024272863755956,0.9827029756486118,0.2307692307692335,0.9538746017296313,0.6153846153846132,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
69,0.8625,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9827029756486118,0.2307692307692335,0.9538746017296313,0.6153846153846132,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
69,0.8625,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9827029756486118,0.2307692307692335,0.9538746017296313,0.6153846153846132,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
70,0.875,mantle_outer,radial_scale_proxy,648,0.0004097799925215032,0.0025135924002563656,0.0019013549809116348,0.006069564830406896,0.037230739199092325,0.028162422599621303,0.9854915794264907,0.21489531178880839,0.9613108784706418,0.5730541647701415,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
70,0.875,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9854915794264907,0.21489531178880839,0.9613108784706418,0.5730541647701415,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
70,0.875,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9854915794264907,0.21489531178880839,0.9613108784706418,0.5730541647701415,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
71,0.8875000000000001,mantle_outer,radial_scale_proxy,648,0.00033680299679451187,0.002065951165446003,0.0015627460276934008,0.00559229166264627,0.034303143344674325,0.025947903268911127,0.9880753584433318,0.1979972690031815,0.9682009558488849,0.5279927173418315,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
71,0.8875000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9880753584433318,0.1979972690031815,0.9682009558488849,0.5279927173418315,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
71,0.8875000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9880753584433318,0.1979972690031815,0.9682009558488849,0.5279927173418315,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
72,0.9,mantle_outer,radial_scale_proxy,648,0.00026997270095534395,0.001656013816639492,0.0012526573991888449,0.005086092848354953,0.031198117438474986,0.023599170645431822,0.9904415111515703,0.18007510241237412,0.9745106964041875,0.48020027309967617,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
72,0.9,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9904415111515703,0.18007510241237412,0.9745106964041875,0.48020027309967617,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
72,0.9,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9904415111515703,0.18007510241237412,0.9745106964041875,0.48020027309967617,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
73,0.9125000000000001,mantle_outer,radial_scale_proxy,648,0.0002096506755856337,0.0012859982294841019,0.0009727667615575844,0.004550968387532943,0.027915661480494302,0.02111622472918339,0.9925772360036413,0.1611288120163863,0.9802059626763769,0.4296768320437039,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
73,0.9125000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9925772360036413,0.1611288120163863,0.9802059626763769,0.4296768320437039,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
73,0.9125000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9925772360036413,0.1611288120163863,0.9802059626763769,0.4296768320437039,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
74,0.925,mantle_outer,radial_scale_proxy,648,0.00015619849126702164,0.000958122279627142,0.0007247517809592657,0.00398691828017984,0.024455775470729815,0.018499065520163966,0.9944697314519799,0.14115839781520378,0.98525261720528,0.376422394173872,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
74,0.925,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9944697314519799,0.14115839781520378,0.98525261720528,0.376422394173872,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
74,0.925,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9944697314519799,0.14115839781520378,0.98525261720528,0.376422394173872,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
75,0.9375,mantle_outer,radial_scale_proxy,648,0.00010997771858113894,0.0006746038427158641,0.0005102901235534912,0.0033939425262960467,0.020818459409183986,0.015747693018375412,0.9961061959490214,0.12016385980884081,0.9896165225307236,0.320436959490209,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
75,0.9375,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9961061959490214,0.12016385980884081,0.9896165225307236,0.320436959490209,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
75,0.9375,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9961061959490214,0.12016385980884081,0.9896165225307236,0.320436959490209,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
76,0.9500000000000001,mantle_outer,radial_scale_proxy,648,7.134992810962612e-05,0.000437660794397577,0.00033105945549990665,0.0027720411258807583,0.017003713295851892,0.012862107223814007,0.9974738279472007,0.09814519799726895,0.9932635411925352,0.26172052799272194,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
76,0.9500000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9974738279472007,0.09814519799726895,0.9932635411925352,0.26172052799272194,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
76,0.9500000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9974738279472007,0.09814519799726895,0.9932635411925352,0.26172052799272194,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
77,0.9625,mantle_outer,radial_scale_proxy,648,4.067669043412061e-05,0.00024951101031957067,0.00018873744295814395,0.002121214078934778,0.013011537130738453,0.009842308136483468,0.9985598258989531,0.07510241238051663,0.9961595357305417,0.2002730996813895,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
77,0.9625,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9985598258989531,0.07510241238051663,0.9961595357305417,0.2002730996813895,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
77,0.9625,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9985598258989531,0.07510241238051663,0.9961595357305417,0.2002730996813895,0.35,1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
78,0.9750000000000001,mantle_outer,radial_scale_proxy,648,1.8319576136256672e-05,0.00011237236612911566,8.500175208781997e-05,0.001441461385457906,0.008841930913842442,0.006688295756382871,0.9993513882567137,0.05103550295857673,0.9982703686845699,0.1360946745562046,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
78,0.9750000000000001,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9993513882567137,0.05103550295857673,0.9982703686845699,0.1360946745562046,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
78,0.9750000000000001,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9993513882567137,0.05103550295857673,0.9982703686845699,0.1360946745562046,0.35,-1.7763568394002505e-15,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
79,0.9875,mantle_outer,radial_scale_proxy,648,4.640155797668573e-06,2.846273747348267e-05,2.153004904855177e-05,0.000732783045450342,0.004494894645165088,0.0034000700835131476,0.9998357134729177,0.025944469731456365,0.999561902594447,0.06918525261720276,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
79,0.9875,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,0.9998357134729177,0.025944469731456365,0.999561902594447,0.06918525261720276,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
79,0.9875,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,0.9998357134729177,0.025944469731456365,0.999561902594447,0.06918525261720276,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
80,1.0,mantle_outer,radial_scale_proxy,648,0.0,0.0,0.0,0.0003712124638134872,0.0022770189978786218,0.0017224039238841475,1.0,0.013142922166586904,1.0,0.035047792444240625,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
80,1.0,mantle_cavity_proxy,volume_scale_proxy,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013142922166586904,1.0,0.035047792444240625,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
80,1.0,funnel_outlet_proxy,aperture_scale_proxy,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013142922166586904,1.0,0.035047792444240625,0.35,0.0,True,True,False,False,False,False,Step 33 motion diagnostics only; no driver integration and no LBM wall velocity application
