path,size_bytes,extension,step68_related
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_none/diagnostics_timeseries.npz,8656,.npz,False
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_none/driver_config.json,959,.json,False
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_none/driver_timing.json,329,.json,False
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_none/geometry_quality_report.json,1077,.json,False
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_none/geo_all_fluid_32.dat,331776,.dat,False
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_penalty/diagnostics_timeseries.csv,789,.csv,False
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_penalty/diagnostics_timeseries.npz,8680,.npz,False
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_penalty/driver_config.json,962,.json,False
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_penalty/driver_timing.json,346,.json,False
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_penalty/geometry_quality_report.json,1077,.json,False
outputs/step26_short_driver_voxel_48_modes/real_candidate_smoke_voxel_48_penalty/geo_all_fluid_32.dat,331776,.dat,False
outputs/step26_step25_projection_regression/step25_projection_regression.csv,283,.csv,False
outputs/step26_step25_projection_regression/step25_projection_regression.json,712,.json,False
outputs/step26_step25_regression_guard/step25_regression_guard.csv,451,.csv,False
outputs/step26_step25_regression_guard/step25_regression_guard.json,196,.json,False
outputs/step27_64_driver_mesh_feasibility/mesh_64_short_driver_results.csv,2694,.csv,False
outputs/step27_64_driver_mesh_feasibility/mesh_64_short_driver_results.json,6302,.json,False
outputs/step27_64_driver_mesh_feasibility/mesh_64_short_driver_results.npz,22184,.npz,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_link_area/diagnostics_timeseries.csv,807,.csv,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_link_area/diagnostics_timeseries.npz,8744,.npz,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_link_area/driver_config.json,979,.json,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_link_area/driver_timing.json,350,.json,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_link_area/geometry_quality_report.json,1294,.json,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_link_area/geo_all_fluid_32.dat,786432,.dat,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_moving_boundary/diagnostics_timeseries.csv,809,.csv,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_moving_boundary/diagnostics_timeseries.npz,8744,.npz,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_moving_boundary/driver_config.json,968,.json,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_moving_boundary/driver_timing.json,350,.json,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_moving_boundary/geometry_quality_report.json,1294,.json,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_moving_boundary/geo_all_fluid_32.dat,786432,.dat,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_penalty/diagnostics_timeseries.csv,792,.csv,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_penalty/diagnostics_timeseries.npz,8680,.npz,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_penalty/driver_config.json,960,.json,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_penalty/driver_timing.json,345,.json,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_penalty/geometry_quality_report.json,1294,.json,False
outputs/step27_64_driver_mesh_feasibility/real_candidate_smoke_mesh_64_penalty/geo_all_fluid_32.dat,786432,.dat,False
outputs/step27_64_driver_summary/driver_64_summary.csv,4730,.csv,False
outputs/step27_64_driver_summary/driver_64_summary.json,12143,.json,False
outputs/step27_64_driver_summary/driver_64_summary.npz,28268,.npz,False
outputs/step27_64_driver_voxel_feasibility/voxel_64_short_driver_results.csv,2708,.csv,False
outputs/step27_64_driver_voxel_feasibility/voxel_64_short_driver_results.json,6316,.json,False
outputs/step27_64_driver_voxel_feasibility/voxel_64_short_driver_results.npz,22268,.npz,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_link_area/diagnostics_timeseries.csv,809,.csv,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_link_area/diagnostics_timeseries.npz,8744,.npz,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_link_area/driver_config.json,981,.json,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_link_area/driver_timing.json,349,.json,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_link_area/geometry_quality_report.json,1077,.json,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_link_area/geo_all_fluid_32.dat,786432,.dat,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_moving_boundary/diagnostics_timeseries.csv,807,.csv,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_moving_boundary/diagnostics_timeseries.npz,8744,.npz,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_moving_boundary/driver_config.json,970,.json,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_moving_boundary/driver_timing.json,353,.json,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_moving_boundary/geometry_quality_report.json,1077,.json,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_moving_boundary/geo_all_fluid_32.dat,786432,.dat,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_penalty/diagnostics_timeseries.csv,787,.csv,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_penalty/diagnostics_timeseries.npz,8680,.npz,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_penalty/driver_config.json,962,.json,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_penalty/driver_timing.json,346,.json,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_penalty/geometry_quality_report.json,1077,.json,False
outputs/step27_64_driver_voxel_feasibility/real_candidate_smoke_voxel_64_penalty/geo_all_fluid_32.dat,786432,.dat,False
outputs/step27_artifact_manifest/artifact_manifest.csv,182139,.csv,False
outputs/step27_artifact_manifest/artifact_summary.csv,643,.csv,False
outputs/step27_artifact_manifest/artifact_summary.json,763,.json,False
outputs/step27_candidate_fingerprint_guard/fingerprint_guard.csv,1276,.csv,False
outputs/step27_candidate_fingerprint_guard/fingerprint_guard.json,2255,.json,False
outputs/step27_driver_projection_alignment/driver_projection_alignment.csv,1099,.csv,False
outputs/step27_driver_projection_alignment/driver_projection_alignment.json,3158,.json,False
outputs/step27_quality_report_aggregation/quality_report_summary.csv,1897,.csv,False
outputs/step27_quality_report_aggregation/quality_report_summary.json,5369,.json,False
outputs/step27_step26_regression_guard/step26_regression_guard.csv,534,.csv,False
outputs/step27_step26_regression_guard/step26_regression_guard.json,213,.json,False
outputs/step28_64_transfer_pair_driver/transfer_pair_driver_results.csv,3391,.csv,False
outputs/step28_64_transfer_pair_driver/transfer_pair_driver_results.json,8233,.json,False
outputs/step28_64_transfer_pair_driver/transfer_pair_driver_results.npz,24076,.npz,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_link_area/diagnostics_timeseries.csv,3798,.csv,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_link_area/diagnostics_timeseries.npz,10724,.npz,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_link_area/driver_config.json,980,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_link_area/driver_timing.json,350,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_link_area/geometry_quality_report.json,1294,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_link_area/geo_all_fluid_32.dat,786432,.dat,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_moving_boundary/diagnostics_timeseries.csv,3800,.csv,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_moving_boundary/diagnostics_timeseries.npz,10724,.npz,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_moving_boundary/driver_config.json,969,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_moving_boundary/driver_timing.json,353,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_moving_boundary/geometry_quality_report.json,1294,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_mesh_64_moving_boundary/geo_all_fluid_32.dat,786432,.dat,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_link_area/diagnostics_timeseries.csv,3779,.csv,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_link_area/diagnostics_timeseries.npz,10724,.npz,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_link_area/driver_config.json,982,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_link_area/driver_timing.json,352,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_link_area/geometry_quality_report.json,1077,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_link_area/geo_all_fluid_32.dat,786432,.dat,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_moving_boundary/diagnostics_timeseries.csv,3789,.csv,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_moving_boundary/diagnostics_timeseries.npz,10724,.npz,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_moving_boundary/driver_config.json,971,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_moving_boundary/driver_timing.json,351,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_moving_boundary/geometry_quality_report.json,1077,.json,False
outputs/step28_64_transfer_pair_driver/real_candidate_smoke_voxel_64_moving_boundary/geo_all_fluid_32.dat,786432,.dat,False
outputs/step28_area_scale_envelope/area_scale_envelope.csv,530,.csv,False
outputs/step28_area_scale_envelope/area_scale_envelope.json,1237,.json,False
outputs/step28_artifact_manifest/artifact_manifest.csv,190434,.csv,False
outputs/step28_artifact_manifest/artifact_summary.csv,644,.csv,False
outputs/step28_artifact_manifest/artifact_summary.json,764,.json,False
outputs/step28_candidate_fingerprint_guard/fingerprint_guard.csv,1276,.csv,False
outputs/step28_candidate_fingerprint_guard/fingerprint_guard.json,2255,.json,False
outputs/step28_engineering_vs_link_area_comparison/engineering_vs_link_area.csv,1246,.csv,False
outputs/step28_engineering_vs_link_area_comparison/engineering_vs_link_area.json,2333,.json,False
outputs/step28_force_reaction_diagnostics/force_reaction_diagnostics.csv,1343,.csv,False
outputs/step28_force_reaction_diagnostics/force_reaction_diagnostics.json,3497,.json,False
outputs/step28_quality_report_aggregation/quality_report_summary.csv,1389,.csv,False
outputs/step28_quality_report_aggregation/quality_report_summary.json,3701,.json,False
outputs/step28_step27_prefix_regression/step27_prefix_regression.csv,1553,.csv,False
outputs/step28_step27_prefix_regression/step27_prefix_regression.json,3013,.json,False
outputs/step28_step27_regression_guard/step27_regression_guard.csv,461,.csv,False
outputs/step28_step27_regression_guard/step27_regression_guard.json,211,.json,False
outputs/step29_64_stability_driver/stability_driver_results.csv,3410,.csv,False
outputs/step29_64_stability_driver/stability_driver_results.json,8263,.json,False
outputs/step29_64_stability_driver/stability_driver_results.npz,24124,.npz,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_link_area/diagnostics_timeseries.csv,7120,.csv,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_link_area/diagnostics_timeseries.npz,12924,.npz,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_link_area/driver_config.json,980,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_link_area/driver_timing.json,352,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_link_area/geometry_quality_report.json,1294,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_link_area/geo_all_fluid_32.dat,786432,.dat,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_moving_boundary/diagnostics_timeseries.csv,7122,.csv,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_moving_boundary/diagnostics_timeseries.npz,12924,.npz,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_moving_boundary/driver_config.json,969,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_moving_boundary/driver_timing.json,355,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_moving_boundary/geometry_quality_report.json,1294,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_mesh_64_moving_boundary/geo_all_fluid_32.dat,786432,.dat,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_link_area/diagnostics_timeseries.csv,7128,.csv,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_link_area/diagnostics_timeseries.npz,12924,.npz,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_link_area/driver_config.json,982,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_link_area/driver_timing.json,355,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_link_area/geometry_quality_report.json,1077,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_link_area/geo_all_fluid_32.dat,786432,.dat,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_moving_boundary/diagnostics_timeseries.csv,7116,.csv,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_moving_boundary/diagnostics_timeseries.npz,12924,.npz,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_moving_boundary/driver_config.json,971,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_moving_boundary/driver_timing.json,352,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_moving_boundary/geometry_quality_report.json,1077,.json,False
outputs/step29_64_stability_driver/real_candidate_smoke_voxel_64_moving_boundary/geo_all_fluid_32.dat,786432,.dat,False
outputs/step29_area_scale_envelope/area_scale_envelope.csv,530,.csv,False
outputs/step29_area_scale_envelope/area_scale_envelope.json,1237,.json,False
outputs/step29_artifact_manifest/artifact_manifest.csv,198571,.csv,False
outputs/step29_artifact_manifest/artifact_summary.csv,643,.csv,False
outputs/step29_artifact_manifest/artifact_summary.json,763,.json,False
outputs/step29_candidate_fingerprint_guard/fingerprint_guard.csv,1276,.csv,False
outputs/step29_candidate_fingerprint_guard/fingerprint_guard.json,2255,.json,False
outputs/step29_engineering_vs_link_area_envelope/engineering_vs_link_area_envelope.csv,597,.csv,False
outputs/step29_engineering_vs_link_area_envelope/engineering_vs_link_area_envelope.json,1203,.json,False
outputs/step29_force_reaction_envelope/force_reaction_envelope.csv,1302,.csv,False
outputs/step29_force_reaction_envelope/force_reaction_envelope.json,3313,.json,False
outputs/step29_quality_report_aggregation/quality_report_summary.csv,1373,.csv,False
outputs/step29_quality_report_aggregation/quality_report_summary.json,3685,.json,False
outputs/step29_stability_envelope_summary/stability_envelope.csv,1337,.csv,False
outputs/step29_stability_envelope_summary/stability_envelope.json,3379,.json,False
outputs/step29_step28_prefix_regression/step28_prefix_regression.csv,1748,.csv,False
outputs/step29_step28_prefix_regression/step28_prefix_regression.json,3208,.json,False
outputs/step29_step28_regression_guard/step28_regression_guard.csv,543,.csv,False
outputs/step29_step28_regression_guard/step28_regression_guard.json,249,.json,False
outputs/step30_artifact_manifest/artifact_manifest.csv,208945,.csv,False
outputs/step30_artifact_manifest/artifact_summary.csv,565,.csv,False
outputs/step30_artifact_manifest/artifact_summary.json,670,.json,False
outputs/step30_region_mask_sampling/region_mask_summary.csv,2007,.csv,False
outputs/step30_region_mask_sampling/region_mask_summary.json,6106,.json,False
outputs/step30_region_overlap_diagnostics/region_overlap_matrix.csv,2977,.csv,False
outputs/step30_region_overlap_diagnostics/region_overlap_summary.json,296,.json,False
outputs/step30_region_projection_smoke/region_projection_results.csv,2126,.csv,False
outputs/step30_region_projection_smoke/region_projection_results.json,8101,.json,False
outputs/step30_region_quality/region_quality.csv,832,.csv,False
outputs/step30_region_quality/region_quality.json,2204,.json,False
outputs/step30_region_schema_validation/region_schema_validation.csv,603,.csv,False
outputs/step30_region_schema_validation/region_schema_validation.json,3990,.json,False
outputs/step30_step29_regression_guard/step29_regression_guard.csv,466,.csv,False
outputs/step30_step29_regression_guard/step29_regression_guard.json,295,.json,False
outputs/step31_artifact_manifest/artifact_manifest.csv,216585,.csv,False
outputs/step31_artifact_manifest/artifact_summary.csv,566,.csv,False
outputs/step31_artifact_manifest/artifact_summary.json,671,.json,False
outputs/step31_engineering_vs_link_area_static_comparison/engineering_vs_link_area_static.csv,742,.csv,False
outputs/step31_engineering_vs_link_area_static_comparison/engineering_vs_link_area_static.json,1460,.json,False
outputs/step31_quality_report_aggregation/quality_report_summary.csv,1243,.csv,False
outputs/step31_quality_report_aggregation/quality_report_summary.json,3038,.json,False
outputs/step31_region_driver_alignment/region_driver_alignment.csv,1925,.csv,False
outputs/step31_region_driver_alignment/region_driver_alignment.json,4360,.json,False
outputs/step31_region_projection_scale/region_projection_scale.csv,3083,.csv,False
outputs/step31_region_projection_scale/region_projection_scale.json,11950,.json,False
outputs/step31_region_projection_scale/region_projection_scale_summary.csv,294,.csv,False
outputs/step31_static_driver_smoke/static_driver_results.csv,3243,.csv,False
outputs/step31_static_driver_smoke/static_driver_results.json,8342,.json,False
outputs/step31_static_driver_smoke/static_driver_results.npz,24518,.npz,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_link_area/diagnostics_timeseries.csv,2115,.csv,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_link_area/diagnostics_timeseries.npz,9624,.npz,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_link_area/driver_config.json,975,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_link_area/driver_timing.json,354,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_link_area/geometry_quality_report.json,1218,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_link_area/geo_all_fluid_32.dat,331776,.dat,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_moving_boundary/diagnostics_timeseries.csv,2130,.csv,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_moving_boundary/diagnostics_timeseries.npz,9624,.npz,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_moving_boundary/driver_config.json,964,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_moving_boundary/driver_timing.json,353,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_moving_boundary/geometry_quality_report.json,1218,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_moving_boundary/geo_all_fluid_32.dat,331776,.dat,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_none/diagnostics_timeseries.csv,1398,.csv,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_none/diagnostics_timeseries.npz,9360,.npz,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_none/driver_config.json,952,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_none/driver_timing.json,327,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_none/geometry_quality_report.json,1218,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_none/geo_all_fluid_32.dat,331776,.dat,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_penalty/diagnostics_timeseries.csv,2053,.csv,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_penalty/diagnostics_timeseries.npz,9432,.npz,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_penalty/driver_config.json,954,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_penalty/driver_timing.json,343,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_penalty/geometry_quality_report.json,1218,.json,False
outputs/step31_static_driver_smoke/squid_proxy_region_48_penalty/geo_all_fluid_32.dat,331776,.dat,False
outputs/step31_step30_regression_guard/step30_regression_guard.csv,469,.csv,False
outputs/step31_step30_regression_guard/step30_regression_guard.json,255,.json,False
outputs/step32_artifact_manifest/artifact_manifest.csv,221189,.csv,False
outputs/step32_artifact_manifest/artifact_summary.csv,566,.csv,False
outputs/step32_artifact_manifest/artifact_summary.json,671,.json,False
outputs/step32_kinematics_schedule/kinematics_schedule.csv,20210,.csv,False
outputs/step32_kinematics_schedule/kinematics_schedule.json,53967,.json,False
outputs/step32_region_mapping_validation/region_mapping_validation.csv,707,.csv,False
outputs/step32_region_mapping_validation/region_mapping_validation.json,2112,.json,False
outputs/step32_schedule_config_validation/schedule_config_validation.csv,1768,.csv,False
outputs/step32_schedule_config_validation/schedule_config_validation.json,3808,.json,False
outputs/step32_schedule_config_validation/schedule_config_validation_summary.csv,65,.csv,False
outputs/step32_schedule_envelope_summary/schedule_envelope_summary.csv,467,.csv,False
outputs/step32_schedule_envelope_summary/schedule_envelope_summary.json,1692,.json,False
outputs/step32_schedule_quality/schedule_quality.csv,927,.csv,False
outputs/step32_schedule_quality/schedule_quality.json,2438,.json,False
outputs/step32_schedule_repeatability/schedule_repeatability.csv,881,.csv,False
outputs/step32_schedule_repeatability/schedule_repeatability.json,2432,.json,False
outputs/step32_step31_regression_guard/step31_regression_guard.csv,499,.csv,False
outputs/step32_step31_regression_guard/step31_regression_guard.json,296,.json,False
outputs/step33_artifact_manifest/artifact_manifest.csv,225779,.csv,False
outputs/step33_artifact_manifest/artifact_summary.csv,565,.csv,False
outputs/step33_artifact_manifest/artifact_summary.json,670,.json,False
outputs/step33_motion_grid_diagnostics/motion_grid_diagnostics.csv,743,.csv,False
outputs/step33_motion_grid_diagnostics/motion_grid_diagnostics.json,3248,.json,False
outputs/step33_motion_mapping/motion_mapping.csv,81912,.csv,False
outputs/step33_motion_mapping/motion_mapping.json,246672,.json,False
outputs/step33_motion_mapping_config_validation/motion_mapping_config_validation.csv,2044,.csv,False
outputs/step33_motion_mapping_config_validation/motion_mapping_config_validation.json,4081,.json,False
outputs/step33_motion_mapping_config_validation/motion_mapping_config_validation_summary.csv,65,.csv,False
outputs/step33_motion_quality/motion_quality.csv,1253,.csv,False
outputs/step33_motion_quality/motion_quality.json,3277,.json,False
outputs/step33_motion_repeatability/motion_repeatability.csv,894,.csv,False
outputs/step33_motion_repeatability/motion_repeatability.json,2485,.json,False
outputs/step33_schedule_motion_consistency/schedule_motion_consistency.csv,640,.csv,False
outputs/step33_schedule_motion_consistency/schedule_motion_consistency.json,1583,.json,False
outputs/step33_step32_regression_guard/step32_regression_guard.csv,533,.csv,False
outputs/step33_step32_regression_guard/step32_regression_guard.json,283,.json,False
outputs/step34_artifact_manifest/artifact_manifest.csv,237648,.csv,False
outputs/step34_artifact_manifest/artifact_summary.csv,565,.csv,False
outputs/step34_artifact_manifest/artifact_summary.json,670,.json,False
outputs/step34_boundary_motion_config_validation/boundary_motion_config_validation.csv,2026,.csv,False
outputs/step34_boundary_motion_config_validation/boundary_motion_config_validation.json,3897,.json,False
outputs/step34_boundary_motion_config_validation/boundary_motion_config_validation_summary.csv,65,.csv,False
outputs/step34_boundary_motion_interface_report/boundary_motion_interface_report.json,8410,.json,False
outputs/step34_boundary_motion_interface_report/boundary_motion_interface_report_summary.csv,1495,.csv,False
outputs/step34_noop_state_guard/noop_state_guard.csv,1418,.csv,False
outputs/step34_noop_state_guard/noop_state_guard.json,2897,.json,False
outputs/step34_prescribed_interface_noop_smoke/prescribed_interface_noop_comparison.csv,1438,.csv,False
outputs/step34_prescribed_interface_noop_smoke/prescribed_interface_noop_comparison.json,2843,.json,False
outputs/step34_prescribed_interface_noop_smoke/prescribed_interface_noop_results.csv,2976,.csv,False
outputs/step34_prescribed_interface_noop_smoke/prescribed_interface_noop_results.json,6248,.json,False
outputs/step34_prescribed_interface_noop_smoke/prescribed_interface_noop_results.npz,29324,.npz,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_link_area/boundary_motion_interface_report.json,8410,.json,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_link_area/diagnostics_timeseries.csv,2117,.csv,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_link_area/diagnostics_timeseries.npz,9624,.npz,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_link_area/driver_config.json,1173,.json,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_link_area/driver_timing.json,353,.json,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_link_area/geometry_quality_report.json,1218,.json,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_link_area/geo_all_fluid_32.dat,331776,.dat,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_moving_boundary/boundary_motion_interface_report.json,8410,.json,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_moving_boundary/diagnostics_timeseries.csv,2121,.csv,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_moving_boundary/diagnostics_timeseries.npz,9624,.npz,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_moving_boundary/driver_config.json,1162,.json,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_moving_boundary/driver_timing.json,355,.json,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_moving_boundary/geometry_quality_report.json,1218,.json,False
outputs/step34_prescribed_interface_noop_smoke/squid_proxy_prescribed_interface_48_moving_boundary/geo_all_fluid_32.dat,331776,.dat,False
outputs/step34_quality_report_aggregation/quality_report_summary.csv,2083,.csv,False
outputs/step34_quality_report_aggregation/quality_report_summary.json,5025,.json,False
outputs/step34_static_driver_regression/static_driver_results.csv,3729,.csv,False
outputs/step34_static_driver_regression/static_driver_results.json,10222,.json,False
outputs/step34_static_driver_regression/static_driver_results.npz,31308,.npz,False
outputs/step34_static_driver_regression/squid_proxy_static_48_link_area/diagnostics_timeseries.csv,2121,.csv,False
outputs/step34_static_driver_regression/squid_proxy_static_48_link_area/diagnostics_timeseries.npz,9624,.npz,False
outputs/step34_static_driver_regression/squid_proxy_static_48_link_area/driver_config.json,1096,.json,False
outputs/step34_static_driver_regression/squid_proxy_static_48_link_area/driver_timing.json,352,.json,False
outputs/step34_static_driver_regression/squid_proxy_static_48_link_area/geometry_quality_report.json,1218,.json,False
outputs/step34_static_driver_regression/squid_proxy_static_48_link_area/geo_all_fluid_32.dat,331776,.dat,False
outputs/step34_static_driver_regression/squid_proxy_static_48_moving_boundary/diagnostics_timeseries.csv,2119,.csv,False
outputs/step34_static_driver_regression/squid_proxy_static_48_moving_boundary/diagnostics_timeseries.npz,9624,.npz,False
outputs/step34_static_driver_regression/squid_proxy_static_48_moving_boundary/driver_config.json,1085,.json,False
outputs/step34_static_driver_regression/squid_proxy_static_48_moving_boundary/driver_timing.json,351,.json,False
